"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of Protein Groups"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Razor Peptides"	"Abundance F1 Sample"	"Abundance F2 Sample"	"Abundance F3 Sample"	"Found in Sample in S1 F1 Sample"	"Found in Sample in S2 F2 Sample"	"Found in Sample in S3 F3 Sample"	"Modifications"
"False"	"High"	"IsMasterProtein"	"2644"	"2644"	"0.000"	"16.073"	"11"	"3"	"3"	"3"	"1"	"396"	"44.1"	"5.73"	"9.12"	"3"	"0"	"624875.4375"	"1573865.375"	"154473.875"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"2750"	"2750"	"0.000"	"16.054"	"18"	"2"	"4"	"2"	"1"	"228"	"25.4"	"5.60"	"19.35"	"2"	"0"	"1844506.64257813"	"3970529"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"591"	"591"	"0.000"	"15.973"	"5"	"2"	"2"	"2"	"1"	"1035"	"113.7"	"4.93"	"11.39"	"2"	"0"	"380176.71875"	"1073355.09375"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2032"	"2032"	"0.000"	"15.972"	"32"	"2"	"4"	"2"	"1"	"130"	"14.0"	"5.25"	"17.89"	"2"	"0"	"1029533.2890625"	"3305421.5"	"187055.515625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2226"	"2226"	"0.000"	"15.956"	"24"	"3"	"3"	"3"	"1"	"221"	"24.5"	"6.70"	"8.61"	"3"	"0"	"350221.9375"	"389402.5625"	"229440.625"	"Peak Found"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"996"	"996"	"0.000"	"15.921"	"10"	"3"	"6"	"3"	"1"	"441"	"50.4"	"6.46"	"20.11"	"3"	"0"	"1147548.4375"	"1875324.625"	"94762.46875"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3509"	"3509"	"0.000"	"15.835"	"37"	"2"	"2"	"2"	"1"	"97"	"11.0"	"9.35"	"6.05"	"2"	"0"	"697290.125"	"325095.75"	""	"High"	"Peak Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3540"	"3540"	"0.000"	"15.818"	"32"	"3"	"6"	"3"	"1"	"187"	"21.1"	"4.86"	"12.91"	"3"	"0"	"2117812.625"	"6075173.25"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2109"	"2109"	"0.000"	"15.806"	"19"	"3"	"3"	"3"	"1"	"192"	"20.9"	"8.57"	"9.90"	"3"	"0"	""	""	"1027857.53125"	"Not Found"	"Not Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"1803"	"1803"	"0.000"	"15.800"	"14"	"2"	"5"	"2"	"1"	"151"	"16.5"	"4.61"	"21.05"	"2"	"0"	"2256572.34375"	"4375469.53125"	"259204.953125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1924"	"1924"	"0.000"	"15.723"	"7"	"3"	"4"	"3"	"1"	"777"	"87.7"	"5.47"	"14.71"	"3"	"0"	"291251.4375"	"1160010.15625"	""	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"801"	"801"	"0.000"	"15.698"	"21"	"3"	"4"	"3"	"1"	"170"	"19.6"	"5.90"	"13.50"	"3"	"0"	"1489387.3125"	"3064272.5625"	"28352.50390625"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2805"	"2805"	"0.000"	"15.691"	"11"	"4"	"6"	"4"	"1"	"362"	"40.1"	"9.33"	"15.68"	"4"	"0"	"3630135.0625"	"5199183.5234375"	"858623.99609375"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"746"	"746"	"0.000"	"15.679"	"6"	"2"	"6"	"2"	"1"	"423"	"43.6"	"8.53"	"17.83"	"2"	"0"	"2687997.2421875"	"12673839.5625"	"3355136.59375"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1233"	"1233"	"0.000"	"15.675"	"14"	"3"	"5"	"3"	"1"	"311"	"34.4"	"5.99"	"16.64"	"3"	"0"	"595607.125"	"785022.4375"	""	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3260"	"3260"	"0.000"	"15.640"	"19"	"3"	"4"	"3"	"1"	"264"	"28.3"	"5.67"	"15.29"	"3"	"0"	"2545331.8125"	"5181220.5"	"272094.3125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1508"	"1508"	"0.000"	"15.620"	"5"	"2"	"2"	"2"	"1"	"739"	"75.7"	"4.02"	"10.49"	"2"	"0"	""	"943834"	"303507.1875"	"Not Found"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"132"	"132"	"0.000"	"15.606"	"24"	"2"	"4"	"2"	"1"	"165"	"18.4"	"8.00"	"22.21"	"2"	"0"	"3876565.875"	"7122275.25"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3105"	"3105"	"0.000"	"15.576"	"12"	"2"	"4"	"2"	"1"	"230"	"25.1"	"7.46"	"13.73"	"2"	"0"	"1129624.40625"	"3052262.3125"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1136"	"1136"	"0.000"	"15.515"	"3"	"2"	"2"	"2"	"1"	"1517"	"171.7"	"5.82"	"11.16"	"2"	"0"	"1005438.609375"	"1615871.84375"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"65"	"65"	"0.000"	"15.494"	"7"	"4"	"6"	"4"	"1"	"671"	"75.9"	"6.20"	"12.15"	"4"	"0"	"648400.296875"	"2434811.0625"	"452764.803710938"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"965"	"965"	"0.000"	"15.481"	"17"	"2"	"4"	"2"	"1"	"251"	"27.8"	"4.82"	"14.56"	"2"	"0"	"1187928.875"	"1082784.59375"	"351581.8359375"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3079"	"3079"	"0.000"	"15.472"	"5"	"2"	"3"	"2"	"1"	"1194"	"128.7"	"4.17"	"7.95"	"2"	"0"	"65003.953125"	""	""	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"765"	"765"	"0.000"	"15.396"	"3"	"2"	"2"	"2"	"1"	"1245"	"138.6"	"5.34"	"10.76"	"2"	"0"	"956106.9375"	"2453250.0625"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"946"	"946"	"0.000"	"15.369"	"19"	"3"	"6"	"3"	"1"	"349"	"37.8"	"5.44"	"11.89"	"3"	"0"	"3422069.71875"	"4649238"	"415415.53125"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1853"	"1853"	"0.000"	"15.357"	"17"	"2"	"3"	"2"	"1"	"215"	"24.0"	"5.60"	"15.79"	"2"	"0"	"4194792.5"	"6590192"	"74995.25"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3213"	"3213"	"0.000"	"15.339"	"8"	"2"	"4"	"2"	"1"	"555"	"60.5"	"5.43"	"11.52"	"2"	"0"	"318186.96875"	"1171260.21875"	"51998.048828125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"102"	"102"	"0.000"	"15.317"	"14"	"3"	"5"	"3"	"1"	"353"	"39.7"	"7.30"	"14.24"	"3"	"0"	"1060506.5"	"2858521.875"	"114548.28125"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"353"	"353"	"0.000"	"15.317"	"12"	"3"	"5"	"3"	"1"	"426"	"47.5"	"7.24"	"20.76"	"3"	"0"	"2975064.828125"	"6552957.75"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1024"	"1024"	"0.000"	"15.254"	"8"	"4"	"6"	"4"	"1"	"604"	"68.7"	"8.75"	"10.39"	"4"	"0"	"3348407.5"	"5524014.375"	"701823.703125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"975"	"975"	"0.000"	"15.127"	"19"	"3"	"8"	"3"	"1"	"127"	"14.1"	"6.14"	"20.19"	"3"	"0"	"10018726.6875"	"35150338.125"	"1214900.375"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1321"	"1321"	"0.000"	"15.124"	"21"	"2"	"3"	"2"	"1"	"206"	"22.6"	"5.57"	"10.92"	"2"	"0"	"1060749.140625"	"1939138.8125"	"157485"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"146"	"146"	"0.000"	"15.114"	"8"	"3"	"4"	"3"	"1"	"445"	"48.6"	"4.69"	"14.39"	"3"	"0"	"2093948.859375"	"3906644.625"	"603792.59375"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"201"	"201"	"0.000"	"15.037"	"20"	"3"	"4"	"3"	"1"	"272"	"29.6"	"6.15"	"8.63"	"3"	"0"	"33403.8046875"	"1507987.25"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1764"	"1764"	"0.000"	"15.027"	"16"	"3"	"5"	"3"	"1"	"306"	"33.1"	"5.38"	"20.94"	"3"	"0"	"2363467.3125"	"4749651.46875"	"108753.2421875"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2686"	"2686"	"0.000"	"15.004"	"17"	"2"	"4"	"2"	"1"	"236"	"26.4"	"5.95"	"25.64"	"2"	"0"	"1790202.3125"	"3938446.0625"	"273769.5625"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2538"	"2538"	"0.000"	"14.957"	"17"	"3"	"7"	"3"	"1"	"282"	"31.8"	"7.52"	"14.98"	"3"	"0"	"8243175.98828125"	"15828280.96875"	"1328681.33984375"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3150"	"3150"	"0.000"	"14.957"	"11"	"4"	"9"	"4"	"1"	"446"	"47.6"	"5.15"	"20.88"	"4"	"0"	"6046255.75"	"16686793.25"	"1886097.06640625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2674"	"2674"	"0.000"	"14.915"	"8"	"2"	"2"	"2"	"1"	"439"	"48.6"	"5.16"	"8.24"	"2"	"0"	""	""	""	"Not Found"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"439"	"439"	"0.000"	"14.915"	"24"	"3"	"5"	"3"	"1"	"184"	"20.4"	"8.79"	"14.84"	"3"	"0"	"2382370.375"	"4491800.109375"	"351155.94140625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"885"	"885"	"0.000"	"14.910"	"26"	"4"	"6"	"4"	"1"	"149"	"16.7"	"5.57"	"21.43"	"4"	"0"	"5832835.875"	"25762779.75"	"1642754.75"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3272"	"3272"	"0.000"	"14.875"	"8"	"4"	"5"	"4"	"1"	"562"	"60.0"	"8.12"	"9.32"	"4"	"0"	"531961.75"	"1134855.375"	"2299015.21875"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"286"	"286"	"0.000"	"14.858"	"24"	"3"	"6"	"1"	"1"	"180"	"19.7"	"7.50"	"17.07"	"3"	"0"	"2512452.75"	"3278637.75"	"612630.8125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2592"	"2592"	"0.000"	"14.829"	"8"	"3"	"7"	"3"	"1"	"447"	"50.7"	"6.43"	"22.40"	"3"	"0"	"4893451.625"	"7665901.6875"	"33229.06640625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1423"	"1423"	"0.000"	"14.766"	"16"	"2"	"3"	"2"	"1"	"243"	"27.0"	"6.37"	"16.79"	"2"	"0"	"1556397.21875"	"2213306.5"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2517"	"2517"	"0.000"	"14.643"	"19"	"2"	"3"	"2"	"1"	"233"	"25.4"	"7.23"	"17.30"	"2"	"0"	"3329512.625"	"6781170.375"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"794"	"794"	"0.000"	"14.632"	"46"	"3"	"5"	"3"	"1"	"109"	"12.5"	"7.49"	"15.51"	"3"	"0"	"2582558.125"	"10492066.75"	"1021133.72265625"	"High"	"High"	"High"	"Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"3114"	"3114"	"0.000"	"14.593"	"10"	"3"	"5"	"3"	"1"	"329"	"37.4"	"5.73"	"11.79"	"3"	"0"	"2801190.875"	"6414462"	"285958.84375"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2532"	"2532"	"0.000"	"14.481"	"9"	"2"	"4"	"2"	"1"	"390"	"44.9"	"6.13"	"14.05"	"2"	"0"	"3122544.75"	"8140423.5"	"507465.1875"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3258"	"3258"	"0.000"	"14.458"	"11"	"4"	"7"	"4"	"1"	"439"	"50.1"	"9.35"	"18.65"	"4"	"0"	"3442160.1875"	"8649040.3125"	"1251894.77929688"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2832"	"2832"	"0.000"	"14.416"	"17"	"2"	"4"	"2"	"1"	"301"	"33.0"	"5.48"	"20.77"	"2"	"0"	"893076.0625"	"1599957.125"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"516"	"516"	"0.000"	"14.364"	"10"	"3"	"4"	"3"	"1"	"501"	"56.9"	"6.33"	"11.25"	"3"	"0"	"1306281.125"	"3056830.25"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3541"	"3541"	"0.000"	"14.238"	"17"	"3"	"5"	"3"	"1"	"281"	"31.3"	"5.05"	"15.02"	"3"	"0"	"4140706"	"5646278.5"	"256191.32421875"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"939"	"939"	"0.000"	"14.198"	"15"	"4"	"5"	"4"	"1"	"319"	"35.8"	"6.40"	"14.74"	"4"	"0"	"4136254.75"	"2142864.75"	"412521.46875"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3425"	"3425"	"0.000"	"14.155"	"21"	"3"	"3"	"3"	"1"	"188"	"20.3"	"5.80"	"9.68"	"3"	"0"	"3023065.8125"	"11029359.25"	"915509.625"	"Peak Found"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2638"	"2638"	"0.000"	"14.143"	"4"	"2"	"5"	"2"	"1"	"663"	"74.4"	"6.87"	"14.71"	"2"	"0"	"552345.5625"	"1251912.0625"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3257"	"3257"	"0.000"	"14.141"	"16"	"2"	"2"	"2"	"1"	"307"	"34.4"	"6.80"	"11.69"	"2"	"0"	"789974.96875"	"1369159.25"	""	"Peak Found"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3110"	"3110"	"0.000"	"14.063"	"20"	"2"	"5"	"2"	"1"	"207"	"23.0"	"9.50"	"13.86"	"2"	"0"	"3720119.25"	"2978171.1875"	"422387.296875"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1582"	"1582"	"0.000"	"14.034"	"5"	"4"	"4"	"4"	"1"	"780"	"87.7"	"8.95"	"2.96"	"4"	"0"	"286694.546875"	"333937.3125"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2731"	"2731"	"0.000"	"14.013"	"11"	"2"	"4"	"2"	"1"	"360"	"39.5"	"4.92"	"18.82"	"2"	"0"	"2747562.375"	"6016079.25"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2360"	"2360"	"0.000"	"14.007"	"5"	"4"	"5"	"4"	"1"	"841"	"97.9"	"9.07"	"12.94"	"4"	"0"	"1392869.40625"	"1784853.125"	"191354.375"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1910"	"1910"	"0.000"	"13.953"	"8"	"3"	"5"	"3"	"1"	"780"	"89.0"	"8.73"	"15.10"	"3"	"0"	"586434.25"	"1563909.625"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2788"	"2788"	"0.000"	"13.943"	"13"	"2"	"4"	"2"	"1"	"226"	"25.1"	"5.52"	"18.11"	"2"	"0"	"2692792.125"	"5064731.5"	"114574.3203125"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"932"	"932"	"0.000"	"13.913"	"11"	"2"	"3"	"2"	"1"	"320"	"36.6"	"6.40"	"13.60"	"2"	"0"	"1048149.3125"	"2403370.5"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2203"	"2203"	"0.000"	"13.901"	"12"	"2"	"4"	"2"	"1"	"337"	"36.6"	"5.22"	"18.29"	"2"	"0"	"5156395.125"	"10117537"	"235365.3125"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"856"	"856"	"0.000"	"13.854"	"7"	"3"	"5"	"3"	"1"	"536"	"59.8"	"8.68"	"16.38"	"3"	"0"	"2062033.84375"	"3954047.4375"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2711"	"2711"	"0.000"	"13.821"	"16"	"2"	"3"	"2"	"1"	"256"	"28.9"	"5.10"	"12.90"	"2"	"0"	"938132"	"1912472.375"	"171402.109375"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"4"	"4"	"0.000"	"13.802"	"22"	"3"	"8"	"3"	"1"	"147"	"16.1"	"7.74"	"22.24"	"3"	"0"	"7121563.25"	"24565660.75"	"4149823.25"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3429"	"3429"	"0.000"	"13.791"	"22"	"4"	"5"	"4"	"1"	"336"	"37.3"	"4.79"	"11.11"	"4"	"0"	"416621.21875"	"4850514.96875"	"36953.875"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"230"	"230"	"0.000"	"13.774"	"24"	"3"	"5"	"1"	"1"	"180"	"19.7"	"8.00"	"14.66"	"3"	"2"	"4040747.875"	"5992417.5"	"1443478.9296875"	"Peak Found"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"928"	"928"	"0.000"	"13.753"	"15"	"3"	"4"	"3"	"1"	"342"	"37.8"	"5.86"	"15.08"	"3"	"0"	"1823428.5625"	"4042348.375"	"448559.0625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2235"	"2235"	"0.000"	"13.714"	"12"	"2"	"4"	"2"	"1"	"236"	"26.7"	"7.02"	"16.88"	"2"	"0"	"2761189.1875"	"6146779.875"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3553"	"3553"	"0.000"	"13.703"	"15"	"2"	"3"	"2"	"1"	"310"	"34.3"	"5.52"	"13.29"	"2"	"0"	"995789.0625"	"1248588.25"	""	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"857"	"857"	"0.000"	"13.633"	"27"	"3"	"6"	"3"	"1"	"124"	"14.1"	"6.11"	"24.79"	"3"	"0"	"2960538.25"	"6985739.75"	"767831.140625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2154"	"2154"	"0.000"	"13.628"	"13"	"3"	"3"	"3"	"1"	"338"	"36.8"	"6.33"	"7.56"	"3"	"0"	"406690.125"	"1286565.4375"	"240824.5"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"385"	"385"	"0.000"	"13.610"	"9"	"2"	"4"	"2"	"1"	"293"	"33.8"	"9.85"	"15.49"	"2"	"0"	"494412.25"	"1040470.28125"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2732"	"2732"	"0.000"	"13.584"	"13"	"4"	"6"	"4"	"1"	"246"	"26.8"	"4.88"	"17.03"	"4"	"0"	"142020.90625"	"6985616.625"	"3816563.8125"	"Peak Found"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"196"	"196"	"0.000"	"13.521"	"17"	"2"	"4"	"2"	"1"	"300"	"33.2"	"5.20"	"19.10"	"2"	"0"	"1320119.125"	"5157230.125"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3654"	"3654"	"0.000"	"13.489"	"16"	"3"	"6"	"3"	"1"	"199"	"22.7"	"7.03"	"16.51"	"3"	"0"	"3944292.375"	"8156000.875"	"1192085"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2166"	"2166"	"0.000"	"13.443"	"16"	"2"	"2"	"2"	"1"	"295"	"33.6"	"6.46"	"9.82"	"2"	"0"	"1487352.875"	"3879445.5"	"215461.203125"	"Peak Found"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1018"	"1018"	"0.000"	"13.375"	"13"	"3"	"4"	"3"	"1"	"362"	"42.6"	"6.13"	"16.07"	"3"	"0"	"1623161.26953125"	"3276400.15625"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3571"	"3571"	"0.000"	"13.349"	"10"	"3"	"4"	"3"	"1"	"439"	"49.0"	"5.91"	"14.96"	"3"	"0"	"1957910.1875"	"5056261"	"310123.78125"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1639"	"1639"	"0.000"	"13.324"	"18"	"2"	"4"	"2"	"1"	"156"	"17.4"	"8.70"	"14.76"	"2"	"0"	"2796853.6875"	"5381677.5"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3493"	"3493"	"0.000"	"13.242"	"26"	"2"	"4"	"2"	"1"	"146"	"15.8"	"5.91"	"19.51"	"2"	"0"	"2179832.5"	"5611886.375"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3569"	"3569"	"0.000"	"13.234"	"12"	"3"	"5"	"3"	"1"	"326"	"36.1"	"5.55"	"15.74"	"3"	"0"	"3080026.25"	"6756041.25"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2366"	"2366"	"0.000"	"13.211"	"15"	"2"	"4"	"2"	"1"	"228"	"25.2"	"7.55"	"17.10"	"2"	"0"	"7039168.5"	"14434450.5"	"192509.8125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"984"	"984"	"0.000"	"13.195"	"10"	"3"	"3"	"3"	"1"	"355"	"38.7"	"4.79"	"5.94"	"3"	"0"	"1880828.25"	"6095350.59375"	"1958447.734375"	"Peak Found"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1296"	"1296"	"0.000"	"13.126"	"6"	"3"	"4"	"3"	"1"	"861"	"97.1"	"6.87"	"12.34"	"3"	"0"	"665408.109375"	"725700.46875"	"9148.609375"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1878"	"1878"	"0.000"	"13.126"	"10"	"2"	"2"	"2"	"1"	"408"	"47.4"	"9.88"	"9.44"	"2"	"0"	"1393916.375"	"1578330.75"	"226555.703125"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"3152"	"3152"	"0.000"	"13.079"	"14"	"2"	"3"	"2"	"1"	"204"	"23.1"	"9.03"	"10.34"	"2"	"0"	"312903.15625"	"1230258.75"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2092"	"2092"	"0.000"	"13.076"	"9"	"2"	"2"	"2"	"1"	"462"	"50.5"	"7.93"	"9.83"	"2"	"0"	"1194033.03125"	"986555.8125"	"27896.662109375"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"693"	"693"	"0.000"	"13.015"	"22"	"3"	"4"	"3"	"1"	"182"	"19.5"	"5.24"	"10.82"	"3"	"0"	"4783978.0625"	"8981883"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1950"	"1950"	"0.000"	"12.990"	"8"	"3"	"3"	"3"	"1"	"584"	"66.6"	"5.35"	"9.58"	"3"	"0"	"957286.78125"	"1869147.375"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"457"	"457"	"0.000"	"12.972"	"5"	"2"	"5"	"2"	"1"	"289"	"32.1"	"4.54"	"15.85"	"2"	"0"	"1210267.8125"	"1898265.84375"	""	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2741"	"2741"	"0.000"	"12.965"	"22"	"2"	"2"	"2"	"1"	"265"	"28.3"	"5.20"	"10.95"	"2"	"0"	""	"1797529.125"	""	"Not Found"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1606"	"1606"	"0.000"	"12.949"	"23"	"2"	"2"	"2"	"1"	"168"	"18.0"	"6.64"	"7.46"	"2"	"0"	"158646.828125"	"476942.8125"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1193"	"1193"	"0.000"	"12.909"	"15"	"2"	"3"	"2"	"1"	"351"	"38.2"	"5.29"	"15.87"	"2"	"0"	"890538.71875"	"1565484"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"476"	"476"	"0.000"	"12.879"	"13"	"2"	"3"	"2"	"1"	"265"	"30.2"	"5.20"	"12.15"	"2"	"0"	"1814636.125"	"3052991.75"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"752"	"752"	"0.000"	"12.837"	"21"	"2"	"2"	"2"	"1"	"171"	"18.9"	"6.73"	"8.41"	"2"	"0"	""	"1873118.75"	"223393.703125"	"Not Found"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"990"	"990"	"0.000"	"12.836"	"11"	"2"	"5"	"2"	"1"	"322"	"35.9"	"7.72"	"14.70"	"2"	"0"	"1380090.4375"	"2515173.5"	"74213.03125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2423"	"2423"	"0.000"	"12.821"	"13"	"2"	"3"	"2"	"1"	"192"	"21.9"	"5.22"	"8.99"	"2"	"0"	"504946.25"	"1299653"	"145856.65625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3386"	"3386"	"0.000"	"12.778"	"12"	"2"	"5"	"2"	"1"	"224"	"23.7"	"4.79"	"14.05"	"2"	"0"	"23091854"	"37870891"	"5968667.125"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1569"	"1569"	"0.000"	"12.715"	"13"	"2"	"3"	"2"	"1"	"269"	"29.0"	"5.36"	"15.18"	"2"	"0"	"409960.5625"	"300987.84375"	"553540.0625"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2606"	"2606"	"0.000"	"12.709"	"14"	"4"	"6"	"4"	"1"	"222"	"25.4"	"9.86"	"13.15"	"4"	"0"	"2508257.984375"	"4764985.125"	""	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3147"	"3147"	"0.000"	"12.679"	"12"	"2"	"6"	"2"	"1"	"289"	"31.4"	"5.27"	"22.22"	"2"	"0"	"4351344.5"	"9944181.25"	"550346.296875"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2"	"2"	"0.000"	"12.679"	"12"	"2"	"3"	"2"	"1"	"362"	"41.0"	"8.63"	"11.49"	"2"	"0"	"153264.046875"	"531295.171875"	""	"High"	"High"	"Not Found"	""
